,settlementDate,settlementPeriod,startTime,netVolume,isPositive
34009,2022-07-22,43,2022-07-22T20:00:00Z,550.0,1
34008,2022-07-22,44,2022-07-22T20:30:00Z,550.0,1
34007,2022-07-22,45,2022-07-22T21:00:00Z,425.0,1
34006,2022-07-22,46,2022-07-22T21:30:00Z,425.0,1
34005,2022-07-22,47,2022-07-22T22:00:00Z,700.0,1
34004,2022-07-22,48,2022-07-22T22:30:00Z,700.0,1
34003,2022-07-23,1,2022-07-22T23:00:00Z,549.5,1
34002,2022-07-23,2,2022-07-22T23:30:00Z,549.5,1
34001,2022-07-23,3,2022-07-23T00:00:00Z,575.0,1
34000,2022-07-23,4,2022-07-23T00:30:00Z,575.0,1
33999,2022-07-23,5,2022-07-23T01:00:00Z,400.0,1
33998,2022-07-23,6,2022-07-23T01:30:00Z,400.0,1
33997,2022-07-23,7,2022-07-23T02:00:00Z,400.0,1
33996,2022-07-23,8,2022-07-23T02:30:00Z,400.0,1
33995,2022-07-23,9,2022-07-23T03:00:00Z,400.0,1
33994,2022-07-23,10,2022-07-23T03:30:00Z,400.0,1
33993,2022-07-23,11,2022-07-23T04:00:00Z,400.0,1
33992,2022-07-23,12,2022-07-23T04:30:00Z,400.0,1
33991,2022-07-23,13,2022-07-23T05:00:00Z,700.0,1
33990,2022-07-23,14,2022-07-23T05:30:00Z,700.0,1
33989,2022-07-23,15,2022-07-23T06:00:00Z,700.0,1
33988,2022-07-23,16,2022-07-23T06:30:00Z,700.0,1
33987,2022-07-23,17,2022-07-23T07:00:00Z,669.449,1
33986,2022-07-23,18,2022-07-23T07:30:00Z,701.151,1
33985,2022-07-23,19,2022-07-23T08:00:00Z,97.734,1
33984,2022-07-23,20,2022-07-23T08:30:00Z,127.448,1
33983,2022-07-23,21,2022-07-23T09:00:00Z,9.251,1
33982,2022-07-23,22,2022-07-23T09:30:00Z,40.228,1
33981,2022-07-23,23,2022-07-23T10:00:00Z,39.222,1
33980,2022-07-23,25,2022-07-23T11:00:00Z,48.162,1
33979,2022-07-23,26,2022-07-23T11:30:00Z,18.472,1
33978,2022-07-23,27,2022-07-23T12:00:00Z,62.983,1
33977,2022-07-23,28,2022-07-23T12:30:00Z,6.512,1
33976,2022-07-23,29,2022-07-23T13:00:00Z,15.572,1
33975,2022-07-23,31,2022-07-23T14:00:00Z,18.412,1
33974,2022-07-23,32,2022-07-23T14:30:00Z,163.36,1
33973,2022-07-23,33,2022-07-23T15:00:00Z,437.077,1
33972,2022-07-23,34,2022-07-23T15:30:00Z,454.689,1
33971,2022-07-23,35,2022-07-23T16:00:00Z,416.7,1
33970,2022-07-23,36,2022-07-23T16:30:00Z,462.281,1
33969,2022-07-23,37,2022-07-23T17:00:00Z,521.153,1
33968,2022-07-23,38,2022-07-23T17:30:00Z,506.061,1
33967,2022-07-23,39,2022-07-23T18:00:00Z,548.273,1
33966,2022-07-23,40,2022-07-23T18:30:00Z,500.0,1
33965,2022-07-23,41,2022-07-23T19:00:00Z,537.984,1
33964,2022-07-23,42,2022-07-23T19:30:00Z,500.0,1
33963,2022-07-23,43,2022-07-23T20:00:00Z,500.0,1
33962,2022-07-23,44,2022-07-23T20:30:00Z,500.0,1
33961,2022-07-23,45,2022-07-23T21:00:00Z,300.0,1
33960,2022-07-23,46,2022-07-23T21:30:00Z,300.0,1
33959,2022-07-23,48,2022-07-23T22:30:00Z,124.959,1
33958,2022-07-24,1,2022-07-23T23:00:00Z,220.741,1
33957,2022-07-24,2,2022-07-23T23:30:00Z,190.0,1
33956,2022-07-24,3,2022-07-24T00:00:00Z,190.0,1
33955,2022-07-24,4,2022-07-24T00:30:00Z,190.0,1
33954,2022-07-24,5,2022-07-24T01:00:00Z,226.217,1
33953,2022-07-24,6,2022-07-24T01:30:00Z,190.0,1
33952,2022-07-24,7,2022-07-24T02:00:00Z,190.0,1
33951,2022-07-24,8,2022-07-24T02:30:00Z,190.0,1
33950,2022-07-24,9,2022-07-24T03:00:00Z,220.0,1
33949,2022-07-24,10,2022-07-24T03:30:00Z,220.0,1
33948,2022-07-24,11,2022-07-24T04:00:00Z,220.0,1
33947,2022-07-24,12,2022-07-24T04:30:00Z,220.0,1
33946,2022-07-24,13,2022-07-24T05:00:00Z,190.0,1
33945,2022-07-24,14,2022-07-24T05:30:00Z,190.0,1
33944,2022-07-24,18,2022-07-24T07:30:00Z,6.884,1
33943,2022-07-24,19,2022-07-24T08:00:00Z,4.283,1
33942,2022-07-24,22,2022-07-24T09:30:00Z,7.603,1
33941,2022-07-24,23,2022-07-24T10:00:00Z,60.48,1
33940,2022-07-24,24,2022-07-24T10:30:00Z,130.543,1
33939,2022-07-24,25,2022-07-24T11:00:00Z,90.557,1
33938,2022-07-24,26,2022-07-24T11:30:00Z,8.509,1
33937,2022-07-24,27,2022-07-24T12:00:00Z,72.591,1
33936,2022-07-24,28,2022-07-24T12:30:00Z,6.25,1
33935,2022-07-24,30,2022-07-24T13:30:00Z,21.0,1
33934,2022-07-24,39,2022-07-24T18:00:00Z,150.0,1
33933,2022-07-24,40,2022-07-24T18:30:00Z,150.0,1
33932,2022-07-24,41,2022-07-24T19:00:00Z,400.0,1
33931,2022-07-24,42,2022-07-24T19:30:00Z,400.0,1
33930,2022-07-24,43,2022-07-24T20:00:00Z,400.0,1
33929,2022-07-24,44,2022-07-24T20:30:00Z,400.0,1
33928,2022-07-24,45,2022-07-24T21:00:00Z,200.0,1
33927,2022-07-24,46,2022-07-24T21:30:00Z,200.0,1
33926,2022-07-24,47,2022-07-24T22:00:00Z,275.0,1
33925,2022-07-24,48,2022-07-24T22:30:00Z,275.0,1
33924,2022-07-25,1,2022-07-24T23:00:00Z,48.233,1
33923,2022-07-25,11,2022-07-25T04:00:00Z,250.0,1
33922,2022-07-25,12,2022-07-25T04:30:00Z,250.0,1
33921,2022-07-25,13,2022-07-25T05:00:00Z,300.0,1
33920,2022-07-25,14,2022-07-25T05:30:00Z,300.0,1
33919,2022-07-25,15,2022-07-25T06:00:00Z,675.0,1
33918,2022-07-25,16,2022-07-25T06:30:00Z,675.0,1
33917,2022-07-25,17,2022-07-25T07:00:00Z,400.0,1
33916,2022-07-25,18,2022-07-25T07:30:00Z,400.0,1
33915,2022-07-25,19,2022-07-25T08:00:00Z,250.0,1
33914,2022-07-25,20,2022-07-25T08:30:00Z,250.0,1
33913,2022-07-25,21,2022-07-25T09:00:00Z,150.0,1
33912,2022-07-25,22,2022-07-25T09:30:00Z,150.0,1
33911,2022-07-25,27,2022-07-25T12:00:00Z,-575.0,0
33910,2022-07-25,28,2022-07-25T12:30:00Z,-575.0,0
33909,2022-07-25,29,2022-07-25T13:00:00Z,-575.0,0
33908,2022-07-25,30,2022-07-25T13:30:00Z,-575.0,0
33907,2022-07-25,31,2022-07-25T14:00:00Z,-566.667,0
33906,2022-07-25,32,2022-07-25T14:30:00Z,-527.533,0
33905,2022-07-25,33,2022-07-25T15:00:00Z,-575.0,0
33904,2022-07-25,34,2022-07-25T15:30:00Z,-520.067,0
33903,2022-07-25,35,2022-07-25T16:00:00Z,-400.0,0
33902,2022-07-25,36,2022-07-25T16:30:00Z,-400.0,0
33901,2022-07-25,37,2022-07-25T17:00:00Z,-561.267,0
33900,2022-07-25,38,2022-07-25T17:30:00Z,-566.9,0
33899,2022-07-25,39,2022-07-25T18:00:00Z,-400.0,0
33898,2022-07-25,40,2022-07-25T18:30:00Z,-400.0,0
33897,2022-07-25,41,2022-07-25T19:00:00Z,-409.6,0
33896,2022-07-25,42,2022-07-25T19:30:00Z,-425.0,0
33895,2022-07-25,43,2022-07-25T20:00:00Z,-425.0,0
33894,2022-07-25,44,2022-07-25T20:30:00Z,-425.0,0
33893,2022-07-25,45,2022-07-25T21:00:00Z,-425.0,0
33892,2022-07-25,46,2022-07-25T21:30:00Z,-425.0,0
33891,2022-07-25,47,2022-07-25T22:00:00Z,-25.0,0
33890,2022-07-25,48,2022-07-25T22:30:00Z,-25.0,0
33889,2022-07-26,1,2022-07-25T23:00:00Z,-125.0,0
33888,2022-07-26,2,2022-07-25T23:30:00Z,-125.0,0
33887,2022-07-26,3,2022-07-26T00:00:00Z,-575.0,0
33886,2022-07-26,4,2022-07-26T00:30:00Z,-575.0,0
33885,2022-07-26,5,2022-07-26T01:00:00Z,-575.0,0
33884,2022-07-26,6,2022-07-26T01:30:00Z,-575.0,0
33883,2022-07-26,7,2022-07-26T02:00:00Z,-575.0,0
33882,2022-07-26,8,2022-07-26T02:30:00Z,-575.0,0
33881,2022-07-26,9,2022-07-26T03:00:00Z,-523.577,0
33880,2022-07-26,10,2022-07-26T03:30:00Z,-498.0,0
33879,2022-07-26,11,2022-07-26T04:00:00Z,-498.0,0
33878,2022-07-26,12,2022-07-26T04:30:00Z,-567.39,0
33877,2022-07-26,13,2022-07-26T05:00:00Z,-248.867,0
33876,2022-07-26,14,2022-07-26T05:30:00Z,-292.5,0
33875,2022-07-26,15,2022-07-26T06:00:00Z,432.5,1
33874,2022-07-26,16,2022-07-26T06:30:00Z,432.5,1
33873,2022-07-26,17,2022-07-26T07:00:00Z,182.5,1
33872,2022-07-26,18,2022-07-26T07:30:00Z,182.5,1
33871,2022-07-26,19,2022-07-26T08:00:00Z,182.5,1
33870,2022-07-26,20,2022-07-26T08:30:00Z,182.5,1
33869,2022-07-26,23,2022-07-26T10:00:00Z,0.667,1
33868,2022-07-26,24,2022-07-26T10:30:00Z,26.8,1
33867,2022-07-26,27,2022-07-26T12:00:00Z,12.923,1
33866,2022-07-26,28,2022-07-26T12:30:00Z,77.0,1
33865,2022-07-26,29,2022-07-26T13:00:00Z,15.31,1
33864,2022-07-26,33,2022-07-26T15:00:00Z,8.427,1
33863,2022-07-26,34,2022-07-26T15:30:00Z,60.873,1
33862,2022-07-26,35,2022-07-26T16:00:00Z,40.426,1
33861,2022-07-26,36,2022-07-26T16:30:00Z,155.681,1
33860,2022-07-26,37,2022-07-26T17:00:00Z,61.793,1
33859,2022-07-26,38,2022-07-26T17:30:00Z,50.0,1
33858,2022-07-26,39,2022-07-26T18:00:00Z,204.457,1
33857,2022-07-26,40,2022-07-26T18:30:00Z,139.943,1
33856,2022-07-26,41,2022-07-26T19:00:00Z,285.167,1
33855,2022-07-26,42,2022-07-26T19:30:00Z,352.301,1
33854,2022-07-26,43,2022-07-26T20:00:00Z,108.051,1
33853,2022-07-26,44,2022-07-26T20:30:00Z,192.889,1
33852,2022-07-26,45,2022-07-26T21:00:00Z,55.159,1
33851,2022-07-26,47,2022-07-26T22:00:00Z,288.0,1
33850,2022-07-26,48,2022-07-26T22:30:00Z,249.5,1
34315,2022-07-28,13,2022-07-28T05:00:00Z,275.0,1
34314,2022-07-28,14,2022-07-28T05:30:00Z,275.0,1
34313,2022-07-28,15,2022-07-28T06:00:00Z,421.167,1
34312,2022-07-28,16,2022-07-28T06:30:00Z,439.018,1
34311,2022-07-28,17,2022-07-28T07:00:00Z,129.731,1
34310,2022-07-28,18,2022-07-28T07:30:00Z,20.583,1
34309,2022-07-28,29,2022-07-28T13:00:00Z,9.243,1
34308,2022-07-28,30,2022-07-28T13:30:00Z,42.891,1
34307,2022-07-28,31,2022-07-28T14:00:00Z,50.0,1
34306,2022-07-28,32,2022-07-28T14:30:00Z,50.0,1
34305,2022-07-28,33,2022-07-28T15:00:00Z,526.319,1
34304,2022-07-28,34,2022-07-28T15:30:00Z,547.014,1
34303,2022-07-28,35,2022-07-28T16:00:00Z,457.986,1
34302,2022-07-28,36,2022-07-28T16:30:00Z,465.347,1
34301,2022-07-28,37,2022-07-28T17:00:00Z,625.0,1
34300,2022-07-28,38,2022-07-28T17:30:00Z,631.0,1
34299,2022-07-28,39,2022-07-28T18:00:00Z,755.0,1
34298,2022-07-28,40,2022-07-28T18:30:00Z,749.0,1
34297,2022-07-28,41,2022-07-28T19:00:00Z,750.0,1
34296,2022-07-28,42,2022-07-28T19:30:00Z,750.0,1
34295,2022-07-28,43,2022-07-28T20:00:00Z,525.0,1
34294,2022-07-28,44,2022-07-28T20:30:00Z,525.0,1
34293,2022-07-28,45,2022-07-28T21:00:00Z,749.667,1
34292,2022-07-28,46,2022-07-28T21:30:00Z,725.0,1
34291,2022-07-28,47,2022-07-28T22:00:00Z,450.0,1
34290,2022-07-28,48,2022-07-28T22:30:00Z,450.0,1
34289,2022-07-29,1,2022-07-28T23:00:00Z,400.0,1
34288,2022-07-29,2,2022-07-28T23:30:00Z,400.0,1
34287,2022-07-29,3,2022-07-29T00:00:00Z,100.0,1
34286,2022-07-29,4,2022-07-29T00:30:00Z,100.0,1
34285,2022-07-29,13,2022-07-29T05:00:00Z,300.0,1
34284,2022-07-29,14,2022-07-29T05:30:00Z,300.0,1
34283,2022-07-29,15,2022-07-29T06:00:00Z,500.0,1
34282,2022-07-29,16,2022-07-29T06:30:00Z,624.804,1
34281,2022-07-29,17,2022-07-29T07:00:00Z,202.03,1
34280,2022-07-29,18,2022-07-29T07:30:00Z,181.319,1
34279,2022-07-29,19,2022-07-29T08:00:00Z,91.707,1
34278,2022-07-29,20,2022-07-29T08:30:00Z,223.154,1
34277,2022-07-29,21,2022-07-29T09:00:00Z,64.314,1
34276,2022-07-29,25,2022-07-29T11:00:00Z,29.372,1
34275,2022-07-29,26,2022-07-29T11:30:00Z,75.63,1
34274,2022-07-29,27,2022-07-29T12:00:00Z,31.819,1
34273,2022-07-29,28,2022-07-29T12:30:00Z,50.342,1
34272,2022-07-29,29,2022-07-29T13:00:00Z,346.886,1
34271,2022-07-29,30,2022-07-29T13:30:00Z,150.0,1
34270,2022-07-29,31,2022-07-29T14:00:00Z,450.0,1
34269,2022-07-29,32,2022-07-29T14:30:00Z,450.0,1
34268,2022-07-29,33,2022-07-29T15:00:00Z,1100.0,1
34267,2022-07-29,34,2022-07-29T15:30:00Z,1194.306,1
34266,2022-07-29,35,2022-07-29T16:00:00Z,1068.866,1
34265,2022-07-29,36,2022-07-29T16:30:00Z,1105.148,1
34264,2022-07-29,37,2022-07-29T17:00:00Z,1300.0,1
34263,2022-07-29,38,2022-07-29T17:30:00Z,1312.167,1
34262,2022-07-29,39,2022-07-29T18:00:00Z,1508.0,1
34261,2022-07-29,40,2022-07-29T18:30:00Z,1488.0,1
34260,2022-07-29,41,2022-07-29T19:00:00Z,1300.0,1
34259,2022-07-29,42,2022-07-29T19:30:00Z,1300.0,1
34258,2022-07-29,43,2022-07-29T20:00:00Z,1452.666,1
34257,2022-07-29,44,2022-07-29T20:30:00Z,1410.0,1
34256,2022-07-29,45,2022-07-29T21:00:00Z,1435.0,1
34255,2022-07-29,46,2022-07-29T21:30:00Z,1435.0,1
34254,2022-07-29,47,2022-07-29T22:00:00Z,169.263,1
34253,2022-07-29,48,2022-07-29T22:30:00Z,250.508,1
34252,2022-07-30,1,2022-07-29T23:00:00Z,16.884,1
34251,2022-07-30,13,2022-07-30T05:00:00Z,250.0,1
34250,2022-07-30,14,2022-07-30T05:30:00Z,250.0,1
34249,2022-07-30,15,2022-07-30T06:00:00Z,400.0,1
34248,2022-07-30,16,2022-07-30T06:30:00Z,440.552,1
34247,2022-07-30,17,2022-07-30T07:00:00Z,739.194,1
34246,2022-07-30,18,2022-07-30T07:30:00Z,690.42,1
34245,2022-07-30,19,2022-07-30T08:00:00Z,482.71,1
34244,2022-07-30,20,2022-07-30T08:30:00Z,334.0,1
34243,2022-07-30,21,2022-07-30T09:00:00Z,148.52,1
34242,2022-07-30,22,2022-07-30T09:30:00Z,43.518,1
34241,2022-07-30,23,2022-07-30T10:00:00Z,188.396,1
34240,2022-07-30,24,2022-07-30T10:30:00Z,48.42,1
34239,2022-07-30,27,2022-07-30T12:00:00Z,32.15,1
34238,2022-07-30,31,2022-07-30T14:00:00Z,29.7,1
34237,2022-07-30,33,2022-07-30T15:00:00Z,550.0,1
34236,2022-07-30,34,2022-07-30T15:30:00Z,550.0,1
34235,2022-07-30,35,2022-07-30T16:00:00Z,428.744,1
34234,2022-07-30,36,2022-07-30T16:30:00Z,515.186,1
34233,2022-07-30,37,2022-07-30T17:00:00Z,705.96,1
34232,2022-07-30,38,2022-07-30T17:30:00Z,549.9,1
34231,2022-07-30,39,2022-07-30T18:00:00Z,404.48,1
34230,2022-07-30,40,2022-07-30T18:30:00Z,391.647,1
34229,2022-07-30,41,2022-07-30T19:00:00Z,377.0,1
34228,2022-07-30,42,2022-07-30T19:30:00Z,375.0,1
34227,2022-07-30,43,2022-07-30T20:00:00Z,375.0,1
34226,2022-07-30,44,2022-07-30T20:30:00Z,375.0,1
34225,2022-07-30,45,2022-07-30T21:00:00Z,900.0,1
34224,2022-07-30,46,2022-07-30T21:30:00Z,900.0,1
34223,2022-07-30,47,2022-07-30T22:00:00Z,900.0,1
34222,2022-07-30,48,2022-07-30T22:30:00Z,900.0,1
34221,2022-07-31,1,2022-07-30T23:00:00Z,350.0,1
34220,2022-07-31,2,2022-07-30T23:30:00Z,350.0,1
34219,2022-07-31,3,2022-07-31T00:00:00Z,200.0,1
34218,2022-07-31,4,2022-07-31T00:30:00Z,200.0,1
34217,2022-07-31,5,2022-07-31T01:00:00Z,61.666,1
34216,2022-07-31,16,2022-07-31T06:30:00Z,34.498,1
34215,2022-07-31,17,2022-07-31T07:00:00Z,5.702,1
34214,2022-07-31,19,2022-07-31T08:00:00Z,58.438,1
34213,2022-07-31,20,2022-07-31T08:30:00Z,1.031,1
34212,2022-07-31,22,2022-07-31T09:30:00Z,4.5,1
34211,2022-07-31,24,2022-07-31T10:30:00Z,10.417,1
34210,2022-07-31,33,2022-07-31T15:00:00Z,27.104,1
34209,2022-07-31,34,2022-07-31T15:30:00Z,103.449,1
34208,2022-07-31,35,2022-07-31T16:00:00Z,630.0,1
34207,2022-07-31,36,2022-07-31T16:30:00Z,550.0,1
34206,2022-07-31,37,2022-07-31T17:00:00Z,600.0,1
34205,2022-07-31,38,2022-07-31T17:30:00Z,600.0,1
34204,2022-07-31,39,2022-07-31T18:00:00Z,362.0,1
34203,2022-07-31,40,2022-07-31T18:30:00Z,350.0,1
34202,2022-07-31,41,2022-07-31T19:00:00Z,400.0,1
34201,2022-07-31,42,2022-07-31T19:30:00Z,400.0,1
34200,2022-07-31,43,2022-07-31T20:00:00Z,350.0,1
34199,2022-07-31,44,2022-07-31T20:30:00Z,350.0,1
34198,2022-07-31,45,2022-07-31T21:00:00Z,1000.0,1
34197,2022-07-31,46,2022-07-31T21:30:00Z,1001.684,1
34196,2022-07-31,47,2022-07-31T22:00:00Z,695.708,1
34195,2022-07-31,48,2022-07-31T22:30:00Z,678.116,1
34194,2022-08-01,1,2022-07-31T23:00:00Z,300.0,1
34193,2022-08-01,2,2022-07-31T23:30:00Z,300.0,1
34192,2022-08-01,3,2022-08-01T00:00:00Z,380.666,1
34191,2022-08-01,4,2022-08-01T00:30:00Z,250.0,1
34190,2022-08-01,5,2022-08-01T01:00:00Z,100.0,1
34189,2022-08-01,6,2022-08-01T01:30:00Z,100.0,1
34188,2022-08-01,7,2022-08-01T02:00:00Z,200.0,1
34187,2022-08-01,8,2022-08-01T02:30:00Z,200.0,1
34186,2022-08-01,9,2022-08-01T03:00:00Z,200.0,1
34185,2022-08-01,10,2022-08-01T03:30:00Z,200.0,1
34184,2022-08-01,11,2022-08-01T04:00:00Z,300.0,1
34183,2022-08-01,12,2022-08-01T04:30:00Z,300.0,1
34182,2022-08-01,13,2022-08-01T05:00:00Z,708.5,1
34181,2022-08-01,14,2022-08-01T05:30:00Z,708.5,1
34180,2022-08-01,15,2022-08-01T06:00:00Z,866.826,1
34179,2022-08-01,16,2022-08-01T06:30:00Z,865.834,1
34178,2022-08-01,17,2022-08-01T07:00:00Z,701.337,1
34177,2022-08-01,18,2022-08-01T07:30:00Z,700.0,1
34176,2022-08-01,19,2022-08-01T08:00:00Z,606.917,1
34175,2022-08-01,20,2022-08-01T08:30:00Z,595.0,1
34174,2022-08-01,21,2022-08-01T09:00:00Z,220.833,1
34173,2022-08-01,22,2022-08-01T09:30:00Z,239.83,1
34172,2022-08-01,23,2022-08-01T10:00:00Z,87.506,1
34171,2022-08-01,24,2022-08-01T10:30:00Z,50.416,1
34170,2022-08-01,25,2022-08-01T11:00:00Z,29.5,1
34169,2022-08-01,26,2022-08-01T11:30:00Z,29.5,1
34168,2022-08-01,27,2022-08-01T12:00:00Z,22.5,1
34167,2022-08-01,35,2022-08-01T16:00:00Z,475.0,1
34166,2022-08-01,36,2022-08-01T16:30:00Z,475.0,1
34165,2022-08-01,37,2022-08-01T17:00:00Z,704.779,1
34164,2022-08-01,38,2022-08-01T17:30:00Z,678.554,1
34163,2022-08-01,39,2022-08-01T18:00:00Z,675.0,1
34162,2022-08-01,40,2022-08-01T18:30:00Z,675.0,1
34161,2022-08-01,41,2022-08-01T19:00:00Z,468.333,1
34160,2022-08-01,42,2022-08-01T19:30:00Z,450.0,1
34159,2022-08-01,43,2022-08-01T20:00:00Z,340.334,1
34158,2022-08-01,44,2022-08-01T20:30:00Z,300.0,1
34157,2022-08-01,45,2022-08-01T21:00:00Z,125.0,1
34156,2022-08-01,46,2022-08-01T21:30:00Z,125.0,1
34155,2022-08-01,47,2022-08-01T22:00:00Z,125.0,1
34154,2022-08-01,48,2022-08-01T22:30:00Z,125.0,1
34153,2022-08-02,14,2022-08-02T05:30:00Z,71.998,1
34152,2022-08-02,15,2022-08-02T06:00:00Z,384.78,1
34151,2022-08-02,16,2022-08-02T06:30:00Z,201.62,1
34150,2022-08-02,17,2022-08-02T07:00:00Z,482.912,1
34149,2022-08-02,18,2022-08-02T07:30:00Z,609.22,1
34148,2022-08-02,19,2022-08-02T08:00:00Z,237.615,1
34147,2022-08-02,20,2022-08-02T08:30:00Z,93.674,1
34146,2022-08-02,21,2022-08-02T09:00:00Z,186.494,1
34145,2022-08-02,22,2022-08-02T09:30:00Z,28.174,1
34144,2022-08-02,23,2022-08-02T10:00:00Z,14.666,1
34143,2022-08-02,24,2022-08-02T10:30:00Z,21.83,1
34142,2022-08-02,25,2022-08-02T11:00:00Z,99.837,1
34141,2022-08-02,30,2022-08-02T13:30:00Z,15.333,1
34140,2022-08-02,31,2022-08-02T14:00:00Z,68.463,1
34139,2022-08-02,32,2022-08-02T14:30:00Z,23.738,1
34138,2022-08-02,33,2022-08-02T15:00:00Z,51.75,1
34137,2022-08-02,34,2022-08-02T15:30:00Z,16.0,1
34136,2022-08-02,35,2022-08-02T16:00:00Z,165.0,1
34135,2022-08-02,36,2022-08-02T16:30:00Z,165.0,1
34134,2022-08-02,37,2022-08-02T17:00:00Z,190.0,1
34133,2022-08-02,38,2022-08-02T17:30:00Z,216.732,1
34132,2022-08-02,39,2022-08-02T18:00:00Z,210.634,1
34131,2022-08-02,40,2022-08-02T18:30:00Z,195.556,1
34130,2022-08-02,41,2022-08-02T19:00:00Z,64.556,1
34129,2022-08-02,42,2022-08-02T19:30:00Z,104.888,1
34128,2022-08-02,43,2022-08-02T20:00:00Z,68.638,1
34127,2022-08-02,44,2022-08-02T20:30:00Z,105.166,1
34126,2022-08-02,48,2022-08-02T22:30:00Z,38.573,1
34533,2022-08-03,13,2022-08-03T05:00:00Z,18.751,1
34532,2022-08-03,14,2022-08-03T05:30:00Z,210.864,1
34531,2022-08-03,15,2022-08-03T06:00:00Z,290.302,1
34530,2022-08-03,16,2022-08-03T06:30:00Z,264.266,1
34529,2022-08-03,17,2022-08-03T07:00:00Z,1.367,1
34528,2022-08-03,19,2022-08-03T08:00:00Z,52.5,1
34527,2022-08-03,21,2022-08-03T09:00:00Z,60.558,1
34526,2022-08-03,22,2022-08-03T09:30:00Z,66.621,1
34525,2022-08-03,27,2022-08-03T12:00:00Z,88.497,1
34524,2022-08-03,28,2022-08-03T12:30:00Z,13.17,1
34523,2022-08-03,29,2022-08-03T13:00:00Z,92.994,1
34522,2022-08-03,30,2022-08-03T13:30:00Z,37.0,1
34521,2022-08-03,31,2022-08-03T14:00:00Z,180.508,1
34520,2022-08-03,33,2022-08-03T15:00:00Z,1000.0,1
34519,2022-08-03,34,2022-08-03T15:30:00Z,1000.0,1
34518,2022-08-03,35,2022-08-03T16:00:00Z,1200.0,1
34517,2022-08-03,36,2022-08-03T16:30:00Z,1200.0,1
34516,2022-08-03,37,2022-08-03T17:00:00Z,800.0,1
34515,2022-08-03,38,2022-08-03T17:30:00Z,800.0,1
34514,2022-08-03,39,2022-08-03T18:00:00Z,925.0,1
34513,2022-08-03,40,2022-08-03T18:30:00Z,925.0,1
34512,2022-08-03,41,2022-08-03T19:00:00Z,949.5,1
34511,2022-08-03,42,2022-08-03T19:30:00Z,949.5,1
34510,2022-08-03,43,2022-08-03T20:00:00Z,1150.0,1
34509,2022-08-03,44,2022-08-03T20:30:00Z,1150.0,1
34508,2022-08-03,45,2022-08-03T21:00:00Z,1600.0,1
34507,2022-08-03,46,2022-08-03T21:30:00Z,1600.694,1
34506,2022-08-03,47,2022-08-03T22:00:00Z,123.306,1
34505,2022-08-04,14,2022-08-04T05:30:00Z,79.7,1
34504,2022-08-04,15,2022-08-04T06:00:00Z,428.0,1
34503,2022-08-04,16,2022-08-04T06:30:00Z,50.034,1
34502,2022-08-04,17,2022-08-04T07:00:00Z,149.0,1
34501,2022-08-04,18,2022-08-04T07:30:00Z,149.0,1
34500,2022-08-04,19,2022-08-04T08:00:00Z,250.0,1
34499,2022-08-04,20,2022-08-04T08:30:00Z,250.0,1
34498,2022-08-04,31,2022-08-04T14:00:00Z,61.666,1
34497,2022-08-04,32,2022-08-04T14:30:00Z,77.56,1
34496,2022-08-04,33,2022-08-04T15:00:00Z,273.221,1
34495,2022-08-04,34,2022-08-04T15:30:00Z,250.0,1
34494,2022-08-04,35,2022-08-04T16:00:00Z,450.0,1
34493,2022-08-04,36,2022-08-04T16:30:00Z,456.913,1
34492,2022-08-04,37,2022-08-04T17:00:00Z,504.506,1
34491,2022-08-04,38,2022-08-04T17:30:00Z,533.0,1
34490,2022-08-04,39,2022-08-04T18:00:00Z,500.0,1
34489,2022-08-04,40,2022-08-04T18:30:00Z,500.0,1
34488,2022-08-04,41,2022-08-04T19:00:00Z,400.0,1
34487,2022-08-04,42,2022-08-04T19:30:00Z,400.0,1
34486,2022-08-04,43,2022-08-04T20:00:00Z,325.0,1
34485,2022-08-04,44,2022-08-04T20:30:00Z,325.0,1
34484,2022-08-04,45,2022-08-04T21:00:00Z,199.4,1
34483,2022-08-04,46,2022-08-04T21:30:00Z,150.0,1
34482,2022-08-05,3,2022-08-05T00:00:00Z,28.0,1
34481,2022-08-05,14,2022-08-05T05:30:00Z,0.062,1
34480,2022-08-05,15,2022-08-05T06:00:00Z,3.51,1
34479,2022-08-05,17,2022-08-05T07:00:00Z,3.247,1
34478,2022-08-05,18,2022-08-05T07:30:00Z,6.569,1
34477,2022-08-05,19,2022-08-05T08:00:00Z,45.0,1
34476,2022-08-05,20,2022-08-05T08:30:00Z,28.138,1
34475,2022-08-05,21,2022-08-05T09:00:00Z,92.66,1
34474,2022-08-05,22,2022-08-05T09:30:00Z,305.856,1
34473,2022-08-05,23,2022-08-05T10:00:00Z,13.674,1
34472,2022-08-05,24,2022-08-05T10:30:00Z,46.994,1
34471,2022-08-05,25,2022-08-05T11:00:00Z,62.17,1
34470,2022-08-05,27,2022-08-05T12:00:00Z,38.334,1
34469,2022-08-05,29,2022-08-05T13:00:00Z,8.25,1
34468,2022-08-05,31,2022-08-05T14:00:00Z,7.334,1
34467,2022-08-05,33,2022-08-05T15:00:00Z,15.66,1
34466,2022-08-05,34,2022-08-05T15:30:00Z,17.34,1
34465,2022-08-05,35,2022-08-05T16:00:00Z,11.0,1
34464,2022-08-05,36,2022-08-05T16:30:00Z,39.832,1
34463,2022-08-05,37,2022-08-05T17:00:00Z,13.333,1
